refund_request_id,payment_id,merchant_id,order_id,currency,captured_amount_paise,amount_refunded_paise,active_reservation_amount_paise,refundable_balance_paise,payment_status,payment_exists,merchant_matches,currency_matches,snapshot_as_of,source
v2_rr_0003244,v2_pay_0003244,v2_benchmark_merchant,ord_0011355,INR,84000,0,0,84000,captured,True,True,True,2010-07-29T08:54:23.283142039Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003245,v2_pay_0003245,v2_benchmark_merchant,ord_0010321,INR,12996600,0,0,12996600,captured,True,True,True,2010-07-29T09:07:22.766484891Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003246,v2_pay_0003246,v2_benchmark_merchant,ord_0010541,INR,127000,0,0,127000,captured,True,True,True,2010-07-29T11:41:43.107094947Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003247,v2_pay_0003247,v2_benchmark_merchant,ord_0010492,INR,5013300,0,0,5013300,captured,True,True,True,2010-07-29T15:33:27.888042958Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003248,v2_pay_0003248,v2_benchmark_merchant,ord_0010882,INR,1519000,0,0,1519000,captured,True,True,True,2010-07-29T15:46:18.273131703Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003249,v2_pay_0003249,v2_benchmark_merchant,ord_0010704,INR,2527200,0,0,2527200,captured,True,True,True,2010-07-29T16:12:22.764846583Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003250,v2_pay_0003250,v2_benchmark_merchant,ord_0011158,INR,1990000,0,0,1990000,captured,True,True,True,2010-07-29T17:17:33.178862306Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003251,v2_pay_0003251,v2_benchmark_merchant,ord_0010477,INR,5559400,0,0,5559400,captured,True,True,True,2010-07-29T20:15:05.839668915Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003252,v2_pay_0003252,v2_benchmark_merchant,ord_0011124,INR,5963400,0,0,5963400,captured,True,True,True,2010-07-30T00:12:58.303559802Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003253,v2_pay_0003253,v2_benchmark_merchant,ord_0010414,INR,2701200,0,0,2701200,captured,True,True,True,2010-07-30T02:37:52.561968990Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003254,v2_pay_0003254,v2_benchmark_merchant,ord_0010848,INR,497000,0,0,497000,captured,True,True,True,2010-07-30T06:00:42.582682788Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003255,v2_pay_0003255,v2_benchmark_merchant,ord_0010916,INR,3009700,483971,0,2525729,captured,True,True,True,2010-07-30T06:27:15.004623822Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003256,v2_pay_0003256,v2_benchmark_merchant,ord_0010598,INR,3982100,0,0,3982100,captured,True,True,True,2010-07-30T07:37:39.415514335Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003257,v2_pay_0003257,v2_benchmark_merchant,ord_0010801,INR,11358800,0,0,11358800,captured,True,True,True,2010-07-30T07:38:31.009571530Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003258,v2_pay_0003258,v2_benchmark_merchant,ord_0010824,INR,3209500,0,0,3209500,captured,True,True,True,2010-07-30T08:54:39.405510085Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003259,v2_pay_0003259,v2_benchmark_merchant,ord_0011426,INR,2672300,0,0,2672300,captured,True,True,True,2010-07-30T10:47:09.766218320Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003260,v2_pay_0003260,v2_benchmark_merchant,ord_0010896,INR,2457600,663410,0,1794190,captured,True,True,True,2010-07-30T11:49:00.451719478Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003261,v2_pay_0003261,v2_benchmark_merchant,ord_0010387,INR,27500,0,0,27500,captured,True,True,True,2010-07-30T15:27:28.316234074Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003262,v2_pay_0003262,v2_benchmark_merchant,ord_0010524,INR,2936100,0,0,2936100,captured,True,True,True,2010-07-30T19:49:20.006971128Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003263,v2_pay_0003263,v2_benchmark_merchant,ord_0011154,INR,4283800,0,0,4283800,captured,True,True,True,2010-07-30T21:20:49.733169831Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003264,v2_pay_0003264,v2_benchmark_merchant,ord_0011372,INR,1470600,0,0,1470600,captured,True,True,True,2010-07-30T21:51:46.081738491Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003265,v2_pay_0003265,v2_benchmark_merchant,ord_0011390,INR,6328100,0,0,6328100,captured,True,True,True,2010-07-31T00:11:24.791216162Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003266,v2_pay_0003266,v2_benchmark_merchant,ord_0010729,INR,176000,53239,0,122761,captured,True,True,True,2010-07-31T00:31:35.248318495Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003267,v2_pay_0003267,v2_benchmark_merchant,ord_0010422,INR,6313800,0,0,6313800,captured,True,True,True,2010-07-31T01:34:44.285840192Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003268,v2_pay_0003268,v2_benchmark_merchant,ord_0010904,INR,150000,0,0,150000,captured,True,True,True,2010-07-31T02:45:08.133041714Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003269,v2_pay_0003269,v2_benchmark_merchant,ord_0011231,INR,3337900,0,0,3337900,captured,True,True,True,2010-07-31T09:06:27.724015453Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003270,v2_pay_0003270,v2_benchmark_merchant,ord_0010861,INR,3175000,0,0,3175000,captured,True,True,True,2010-07-31T12:26:53.609937072Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003271,v2_pay_0003271,v2_benchmark_merchant,ord_0011360,INR,3303100,174151,0,3128949,captured,True,True,True,2010-07-31T14:15:59.786160092Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003272,v2_pay_0003272,v2_benchmark_merchant,ord_0010537,INR,4393200,0,0,4393200,captured,True,True,True,2010-07-31T15:06:37.207953379Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003273,v2_pay_0003273,v2_benchmark_merchant,ord_0011408,INR,87700,0,0,87700,captured,True,True,True,2010-07-31T15:37:06.572324209Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003274,v2_pay_0003274,v2_benchmark_merchant,ord_0010928,INR,5207000,1432408,0,3774592,captured,True,True,True,2010-07-31T15:40:10.378567012Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003275,v2_pay_0003275,v2_benchmark_merchant,ord_0010915,INR,69000,0,0,69000,captured,True,True,True,2010-07-31T16:32:59.734885958Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003276,v2_pay_0003276,v2_benchmark_merchant,ord_0011145,INR,3583800,0,0,3583800,captured,True,True,True,2010-07-31T17:18:31.600781084Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003277,v2_pay_0003277,v2_benchmark_merchant,ord_0011188,INR,3823200,0,0,3823200,captured,True,True,True,2010-07-31T17:58:50.111598180Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003278,v2_pay_0003278,v2_benchmark_merchant,ord_0010914,INR,556500,0,0,556500,captured,True,True,True,2010-07-31T21:37:16.035199147Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003279,v2_pay_0003279,v2_benchmark_merchant,ord_0010855,INR,1973300,0,0,1973300,captured,True,True,True,2010-08-01T01:07:36.261804087Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003280,v2_pay_0003280,v2_benchmark_merchant,ord_0010658,INR,3094600,0,0,3094600,captured,True,True,True,2010-08-01T01:31:21.556659376Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003281,v2_pay_0003281,v2_benchmark_merchant,ord_0011385,INR,3336700,0,0,3336700,captured,True,True,True,2010-08-01T02:21:21.537133899Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003282,v2_pay_0003282,v2_benchmark_merchant,ord_0010885,INR,224500,0,0,224500,captured,True,True,True,2010-08-01T04:58:53.498338305Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003283,v2_pay_0003283,v2_benchmark_merchant,ord_0010992,INR,228633600,0,0,228633600,captured,True,True,True,2010-08-01T05:27:31.545956121Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003284,v2_pay_0003284,v2_benchmark_merchant,ord_0010413,INR,4232400,0,0,4232400,captured,True,True,True,2010-08-01T08:11:22.093728020Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003285,v2_pay_0003285,v2_benchmark_merchant,ord_0010740,INR,1815800,0,0,1815800,captured,True,True,True,2010-08-01T08:23:53.027578391Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003286,v2_pay_0003286,v2_benchmark_merchant,ord_0010570,INR,1752000,0,0,1752000,captured,True,True,True,2010-08-01T08:32:47.486096859Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003287,v2_pay_0003287,v2_benchmark_merchant,ord_0010662,INR,2042400,0,0,2042400,captured,True,True,True,2010-08-01T08:36:11.566743727Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003288,v2_pay_0003288,v2_benchmark_merchant,ord_0011309,INR,4839200,0,0,4839200,captured,True,True,True,2010-08-01T08:44:22.522073328Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003289,v2_pay_0003289,v2_benchmark_merchant,ord_0011142,INR,9428600,1624828,0,7803772,captured,True,True,True,2010-08-01T10:06:53.984296509Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003290,v2_pay_0003290,v2_benchmark_merchant,ord_0010964,INR,15628000,0,0,15628000,captured,True,True,True,2010-08-01T10:08:45.609247447Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003291,v2_pay_0003291,v2_benchmark_merchant,ord_0010800,INR,1551500,0,0,1551500,captured,True,True,True,2010-08-01T11:29:06.897716799Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003292,v2_pay_0003292,v2_benchmark_merchant,ord_0010713,INR,25000,3901,0,21099,captured,True,True,True,2010-08-01T13:23:23.557189741Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003293,v2_pay_0003293,v2_benchmark_merchant,ord_0011301,INR,29800,0,0,29800,captured,True,True,True,2010-08-01T14:19:17.575995972Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003294,v2_pay_0003294,v2_benchmark_merchant,ord_0011130,INR,4198900,0,0,4198900,captured,True,True,True,2010-08-01T14:45:31.858047445Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003295,v2_pay_0003295,v2_benchmark_merchant,ord_0011230,INR,2318000,803294,0,1514706,captured,True,True,True,2010-08-01T15:09:05.669271808Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003296,v2_pay_0003296,v2_benchmark_merchant,ord_0011410,INR,3035000,466113,0,2568887,captured,True,True,True,2010-08-01T16:17:31.201366544Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003297,v2_pay_0003297,v2_benchmark_merchant,ord_0011419,INR,2984000,0,0,2984000,captured,True,True,True,2010-08-01T18:10:00.040316130Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003298,v2_pay_0003298,v2_benchmark_merchant,ord_0010795,INR,801500,0,0,801500,captured,True,True,True,2010-08-01T21:37:22.420573641Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003299,v2_pay_0003299,v2_benchmark_merchant,ord_0011295,INR,25000,0,0,25000,captured,True,True,True,2010-08-01T23:23:25.664926756Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003300,v2_pay_0003300,v2_benchmark_merchant,ord_0011596,INR,3858800,0,0,3858800,captured,True,True,True,2010-08-02T00:42:54.699376539Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003301,v2_pay_0003301,v2_benchmark_merchant,ord_0011002,INR,3467000,638248,0,2828752,captured,True,True,True,2010-08-02T02:26:43.844107476Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003302,v2_pay_0003302,v2_benchmark_merchant,ord_0011323,INR,1047300,0,0,1047300,captured,True,True,True,2010-08-02T03:40:11.944259238Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003303,v2_pay_0003303,v2_benchmark_merchant,ord_0011782,INR,1689800,0,0,1689800,captured,True,True,True,2010-08-02T03:53:44.718888517Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003304,v2_pay_0003304,v2_benchmark_merchant,ord_0010974,INR,1042500,0,0,1042500,captured,True,True,True,2010-08-02T04:34:39.910780923Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003305,v2_pay_0003305,v2_benchmark_merchant,ord_0011152,INR,3241400,0,0,3241400,captured,True,True,True,2010-08-02T05:09:38.298694014Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003306,v2_pay_0003306,v2_benchmark_merchant,ord_0011488,INR,6131100,2034157,0,4096943,captured,True,True,True,2010-08-02T05:41:02.956311498Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003307,v2_pay_0003307,v2_benchmark_merchant,ord_0011064,INR,148500,0,0,148500,captured,True,True,True,2010-08-02T08:13:04.217307784Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003308,v2_pay_0003308,v2_benchmark_merchant,ord_0010946,INR,3700000,748116,0,2951884,captured,True,True,True,2010-08-02T08:31:36.474381534Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003309,v2_pay_0003309,v2_benchmark_merchant,ord_0011080,INR,1198600,217749,0,980851,captured,True,True,True,2010-08-02T08:38:28.451370206Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003310,v2_pay_0003310,v2_benchmark_merchant,ord_0011394,INR,1079700,0,0,1079700,captured,True,True,True,2010-08-02T09:54:40.112625117Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003311,v2_pay_0003311,v2_benchmark_merchant,ord_0011402,INR,3224200,0,0,3224200,captured,True,True,True,2010-08-02T10:17:42.551797798Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003312,v2_pay_0003312,v2_benchmark_merchant,ord_0011232,INR,3015600,0,0,3015600,captured,True,True,True,2010-08-02T12:18:12.946673977Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003313,v2_pay_0003313,v2_benchmark_merchant,ord_0011137,INR,1533000,0,0,1533000,captured,True,True,True,2010-08-02T12:27:54.894248925Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003314,v2_pay_0003314,v2_benchmark_merchant,ord_0011198,INR,212500,0,0,212500,captured,True,True,True,2010-08-02T14:08:18.193464619Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003315,v2_pay_0003315,v2_benchmark_merchant,ord_0011102,INR,5295600,0,0,5295600,captured,True,True,True,2010-08-02T15:44:45.030026510Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003316,v2_pay_0003316,v2_benchmark_merchant,ord_0011334,INR,4482200,658746,0,3823454,captured,True,True,True,2010-08-02T18:00:13.448859168Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003317,v2_pay_0003317,v2_benchmark_merchant,ord_0011542,INR,4694800,0,0,4694800,captured,True,True,True,2010-08-02T18:22:22.828123905Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003318,v2_pay_0003318,v2_benchmark_merchant,ord_0010576,INR,2834300,0,0,2834300,captured,True,True,True,2010-08-02T19:30:47.978075755Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003319,v2_pay_0003319,v2_benchmark_merchant,ord_0011437,INR,1718200,0,0,1718200,captured,True,True,True,2010-08-02T20:41:16.456790874Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003320,v2_pay_0003320,v2_benchmark_merchant,ord_0010925,INR,11614700,0,0,11614700,captured,True,True,True,2010-08-02T23:53:44.794794997Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003321,v2_pay_0003321,v2_benchmark_merchant,ord_0011279,INR,1631600,0,0,1631600,captured,True,True,True,2010-08-03T06:14:02.256730838Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003322,v2_pay_0003322,v2_benchmark_merchant,ord_0010849,INR,297000,0,0,297000,captured,True,True,True,2010-08-03T07:53:16.695497419Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003323,v2_pay_0003323,v2_benchmark_merchant,ord_0011209,INR,4519000,0,0,4519000,captured,True,True,True,2010-08-03T08:47:14.736133294Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003324,v2_pay_0003324,v2_benchmark_merchant,ord_0011350,INR,4562400,0,0,4562400,captured,True,True,True,2010-08-03T10:29:07.672345105Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003325,v2_pay_0003325,v2_benchmark_merchant,ord_0011138,INR,2554400,0,0,2554400,captured,True,True,True,2010-08-03T11:53:30.927973338Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003326,v2_pay_0003326,v2_benchmark_merchant,ord_0010834,INR,9500,0,0,9500,captured,True,True,True,2010-08-03T17:33:09.279404032Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003327,v2_pay_0003327,v2_benchmark_merchant,ord_0011091,INR,3012500,0,0,3012500,captured,True,True,True,2010-08-03T18:48:47.793696043Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003328,v2_pay_0003328,v2_benchmark_merchant,ord_0011303,INR,2396700,0,0,2396700,captured,True,True,True,2010-08-03T22:24:48.846113026Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003329,v2_pay_0003329,v2_benchmark_merchant,ord_0010965,INR,5616900,0,0,5616900,captured,True,True,True,2010-08-03T22:40:45.837549097Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003330,v2_pay_0003330,v2_benchmark_merchant,ord_0011489,INR,5744800,0,0,5744800,captured,True,True,True,2010-08-04T00:27:33.640273250Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003331,v2_pay_0003331,v2_benchmark_merchant,ord_0011548,INR,3750500,0,0,3750500,captured,True,True,True,2010-08-04T01:32:42.404428250Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003332,v2_pay_0003332,v2_benchmark_merchant,ord_0010852,INR,1571400,278890,0,1292510,captured,True,True,True,2010-08-04T03:17:40.625314606Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003333,v2_pay_0003333,v2_benchmark_merchant,ord_0011075,INR,1164100,0,0,1164100,captured,True,True,True,2010-08-04T04:43:32.418698032Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003334,v2_pay_0003334,v2_benchmark_merchant,ord_0011212,INR,153000,0,0,153000,captured,True,True,True,2010-08-04T04:54:27.137173003Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003335,v2_pay_0003335,v2_benchmark_merchant,ord_0011604,INR,3696200,0,0,3696200,captured,True,True,True,2010-08-04T05:27:53.281310144Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003336,v2_pay_0003336,v2_benchmark_merchant,ord_0011506,INR,4797000,0,0,4797000,captured,True,True,True,2010-08-04T07:17:17.024634745Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003337,v2_pay_0003337,v2_benchmark_merchant,ord_0011375,INR,11512800,0,0,11512800,captured,True,True,True,2010-08-04T09:45:26.491805574Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003338,v2_pay_0003338,v2_benchmark_merchant,ord_0011434,INR,696000,0,0,696000,captured,True,True,True,2010-08-04T13:37:56.390913130Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003339,v2_pay_0003339,v2_benchmark_merchant,ord_0011330,INR,799000,0,0,799000,captured,True,True,True,2010-08-04T13:41:22.710971685Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003340,v2_pay_0003340,v2_benchmark_merchant,ord_0010983,INR,1283100,0,0,1283100,captured,True,True,True,2010-08-04T15:23:42.087623898Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003341,v2_pay_0003341,v2_benchmark_merchant,ord_0011415,INR,3030000,1020222,0,2009778,captured,True,True,True,2010-08-04T22:38:36.091620224Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003342,v2_pay_0003342,v2_benchmark_merchant,ord_0011598,INR,4231900,0,0,4231900,captured,True,True,True,2010-08-05T01:03:42.567353751Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003343,v2_pay_0003343,v2_benchmark_merchant,ord_0011109,INR,3670000,0,0,3670000,captured,True,True,True,2010-08-05T01:23:27.749415548Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003344,v2_pay_0003344,v2_benchmark_merchant,ord_0011044,INR,1770400,0,0,1770400,captured,True,True,True,2010-08-05T03:03:40.912307222Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003345,v2_pay_0003345,v2_benchmark_merchant,ord_0011226,INR,11193400,0,0,11193400,captured,True,True,True,2010-08-05T03:35:57.386659826Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003346,v2_pay_0003346,v2_benchmark_merchant,ord_0011737,INR,3125000,0,0,3125000,captured,True,True,True,2010-08-05T03:59:41.074026392Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003347,v2_pay_0003347,v2_benchmark_merchant,ord_0011582,INR,1384900,0,0,1384900,captured,True,True,True,2010-08-05T04:02:20.126240414Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003348,v2_pay_0003348,v2_benchmark_merchant,ord_0010870,INR,3463000,0,0,3463000,captured,True,True,True,2010-08-05T07:31:20.795953263Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003349,v2_pay_0003349,v2_benchmark_merchant,ord_0010878,INR,2471500,0,0,2471500,captured,True,True,True,2010-08-05T08:19:35.248741135Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003350,v2_pay_0003350,v2_benchmark_merchant,ord_0011121,INR,9419100,1046187,0,8372913,captured,True,True,True,2010-08-05T09:29:33.770622622Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003351,v2_pay_0003351,v2_benchmark_merchant,ord_0011035,INR,1070700,0,0,1070700,captured,True,True,True,2010-08-05T11:02:23.077651020Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003352,v2_pay_0003352,v2_benchmark_merchant,ord_0011679,INR,6276200,0,0,6276200,captured,True,True,True,2010-08-05T11:02:29.204922355Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003353,v2_pay_0003353,v2_benchmark_merchant,ord_0011411,INR,6886600,0,0,6886600,captured,True,True,True,2010-08-05T11:44:59.376249748Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003354,v2_pay_0003354,v2_benchmark_merchant,ord_0011224,INR,4151300,0,0,4151300,captured,True,True,True,2010-08-05T11:50:33.838748205Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003355,v2_pay_0003355,v2_benchmark_merchant,ord_0011750,INR,5282400,0,0,5282400,captured,True,True,True,2010-08-05T18:13:53.767421565Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003356,v2_pay_0003356,v2_benchmark_merchant,ord_0010954,INR,1258700,0,0,1258700,captured,True,True,True,2010-08-05T19:06:21.261515437Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003357,v2_pay_0003357,v2_benchmark_merchant,ord_0010737,INR,1168500,0,0,1168500,captured,True,True,True,2010-08-05T20:38:17.345129961Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003358,v2_pay_0003358,v2_benchmark_merchant,ord_0010695,INR,999000,0,0,999000,captured,True,True,True,2010-08-05T20:51:06.406782142Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003359,v2_pay_0003359,v2_benchmark_merchant,ord_0011076,INR,2341600,0,0,2341600,captured,True,True,True,2010-08-05T21:32:47.165649675Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003360,v2_pay_0003360,v2_benchmark_merchant,ord_0011673,INR,34171200,0,0,34171200,captured,True,True,True,2010-08-05T22:40:11.066764312Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003361,v2_pay_0003361,v2_benchmark_merchant,ord_0010910,INR,6360000,0,0,6360000,captured,True,True,True,2010-08-06T01:13:32.793279825Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003362,v2_pay_0003362,v2_benchmark_merchant,ord_0011438,INR,1203000,389359,0,813641,captured,True,True,True,2010-08-06T02:48:03.203857880Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003363,v2_pay_0003363,v2_benchmark_merchant,ord_0011113,INR,15113700,0,0,15113700,captured,True,True,True,2010-08-06T03:00:24.181009964Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003364,v2_pay_0003364,v2_benchmark_merchant,ord_0011270,INR,1352900,0,0,1352900,captured,True,True,True,2010-08-06T04:21:05.786933092Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003365,v2_pay_0003365,v2_benchmark_merchant,ord_0010902,INR,4056200,0,0,4056200,captured,True,True,True,2010-08-06T08:04:18.371560021Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003366,v2_pay_0003366,v2_benchmark_merchant,ord_0010701,INR,3605600,0,0,3605600,captured,True,True,True,2010-08-06T11:41:06.178488652Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003367,v2_pay_0003367,v2_benchmark_merchant,ord_0011479,INR,760800,0,0,760800,captured,True,True,True,2010-08-06T13:00:41.311916767Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003368,v2_pay_0003368,v2_benchmark_merchant,ord_0011458,INR,492000,0,0,492000,captured,True,True,True,2010-08-06T14:07:42.793401853Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003369,v2_pay_0003369,v2_benchmark_merchant,ord_0011768,INR,150000,0,0,150000,captured,True,True,True,2010-08-06T15:17:57.486175759Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003370,v2_pay_0003370,v2_benchmark_merchant,ord_0011552,INR,1274000,108141,0,1165859,captured,True,True,True,2010-08-06T15:44:46.162520563Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003371,v2_pay_0003371,v2_benchmark_merchant,ord_0011826,INR,14240000,0,0,14240000,captured,True,True,True,2010-08-06T17:27:02.293533189Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003372,v2_pay_0003372,v2_benchmark_merchant,ord_0011637,INR,2112500,610235,0,1502265,captured,True,True,True,2010-08-06T18:25:47.162427662Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003373,v2_pay_0003373,v2_benchmark_merchant,ord_0011505,INR,3063500,0,0,3063500,captured,True,True,True,2010-08-06T19:00:34.350288074Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003374,v2_pay_0003374,v2_benchmark_merchant,ord_0011163,INR,3843000,0,0,3843000,captured,True,True,True,2010-08-06T19:21:11.934429463Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003375,v2_pay_0003375,v2_benchmark_merchant,ord_0010932,INR,6600000,384910,0,6215090,captured,True,True,True,2010-08-06T23:05:00.520873964Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0003376,v2_pay_0003376,v2_benchmark_merchant,ord_0011652,INR,1735400,0,0,1735400,captured,True,True,True,2010-08-07T00:27:06.889226295Z,SIMULATED_PAYMENT_LEDGER
